;ADVANTEST CORP;AJINOMOTO CO;ALL NIPPON AIRWAYS Y50;ASAHI BANK;ASAHI BREWERIES;ASAHI CHEMICAL IND CO;ASAHI GLASS CO;BANK TOKYO-MITSUBISHI;BRIDGESTONE CORP;CANON INC;CASIO COMPUTER CO;CITIZEN WATCH CO;DAI NIPPON PRINTING CO;DAI-ICHI KANGYO BANK Y50;DAIWA SECURITIES GROUP;DENSO CORP;FANUC;FUJI BANK;FUJI PHOTO FILM CO;FUJITSU;HITACHI;HONDA MOTOR CO;INDUSTRIAL BANK OF JAPAN;ITO-YOKADO CO;JAPAN AIRCRAFT MFG CO;JUSCO CO;KANSAI ELECTRIC POWER CO;KAO CORP;KAWASAKI STEEL CORP;KIRIN BREWERY CO;KOMATSU;KYOCERA CORP;MARUI CO;MATSUSHITA ELECT IND'L;MATSUSHITA ELECTRIC WORKS Y50;MINOLTA Y50;MITSUBISHI CORP;MITSUBISHI ELECTRIC CORP;MITSUBISHI ESTATE CO;MITSUBISHI HEAVY IND;MITSUBISHI TRUST;MITSUI & CO;MITSUI FUDOSAN CO;MURATA MANUFACTURING CO;NEC CORP;NIKKO SECURITIES Y50;NINTENDO CO;NIPPON EXPRESS CO;NIPPON STEEL CORP;NIPPON TELEVISION NETWORK CORP Y500;NISSAN MOTOR CO;NOMURA SECURITIES CO;OJI PAPER CO;ORIX CORP;OSAKA GAS CO;RICOH Y50;ROHM CO;SAKURA BANK;SANKYO CO;SANWA BANK;SANYO ELECTRIC CO;SECOM CO;SEKISUI HOUSE;SEVEN-ELEVEN JAPAN NPV;SHARP CORP;SHIN-ETSU CHEMICAL CO;SHISEIDO CO;SONY CORP;SUMITOMO BANK;SUMITOMO CHEMICAL CO;SUMITOMO CORP;SUMITOMO ELECTRIC IND;TAISHO PHARMACEUTICAL CO;TAKEDA CHEMICAL IND;TDK CORP Y50;TOKAI BANK;TOKIO MARINE & FIRE;TOKYO ELECTRIC POWER CO;TOKYO ELECTRON;TOKYO GAS CO;TOPPAN PRINTING CO;TOSHIBA CORP;TOYOTA MOTOR CORP;YAMANOUCHI PHARM.;YAMATO TRANSPORT CO;YASUDA FIRE & MARINE INS Y50
32391,0000;380,0000;1900,6000;1869,1000;716,6000;1326,2000;841,9000;877,0000;860,3000;672,8000;1062,4000;1084,2000;612,3000;1135,0000;1142,5000;1156,5000;1126,1000;3801,2000;938,9000;1105,7000;1189,3000;902,8000;510,8000;1736,4000;1948,9000;109,2000;472,1000;1072,3000;1506,9000;988,5000;805,2000;324,1000;1494,0000;1157,1000;593,5000;589,3000;861,1000;360,6000;877,8000;608,0000;531,4000;1697,5000;250,5000;683,4000;2312,3999;1181,9000;832,7000;2437,8999;862,5000;825,7000;3074,8999;469,0000;976,2000;573,3000;411,6000;1039,3000;813,9000;100,0000;1115,8000;1724,3000;786,7000;639,4000;3550,3999;519,8000;1922,6000;1125,0000;1528,4000;401,3000;256,8000;1007,1000;929,4000;446,0000;1011,8000;1310,2000;1668,8000;1160,9000;1275,3000;640,2000;1597,2000;542,4000;1644,7000;1207,8000;1206,7000;1021,9000;4486,0000;874,2000;549,9000
32392,0000;375,1000;1900,6000;1846,9000;710,7000;1332,9000;841,9000;881,7000;866,3000;683,4000;1048,1000;1084,2000;617,9000;1135,0000;1142,5000;1167,0000;1126,1000;3740,7000;948,1000;1105,7000;1175,7000;897,3000;510,8000;1730,9000;1939,3000;109,2000;469,5000;1083,3000;1506,9000;1001,3000;800,9000;322,4000;1483,4000;1149,3000;586,6000;586,2000;858,7000;357,3000;868,1000;616,3000;531,4000;1685,6000;247,4000;689,6000;2278,1001;1181,9000;827,8000;2429,2000;855,9000;834,5000;3074,8999;469,0000;964,9000;561,0000;407,8000;1039,3000;813,9000;96,5000;1115,8000;1724,3000;783,5000;629,9000;3550,3999;526,0000;1922,6000;1104,7000;1520,1000;403,6000;253,4000;1004,1000;923,4000;446,0000;1033,5000;1357,0000;1650,6000;1146,5000;1264,3000;640,2000;1591,5000;542,4000;1673,0000;1214,2000;1195,0000;1006,1000;4582,3999;868,4000;544,6000
32393,0000;372,1000;1894,1000;1891,2000;722,6000;1312,9000;833,6000;886,4000;860,3000;683,4000;1055,2000;1099,5000;642,3000;1139,4000;1142,5000;1198,6000;1137,6000;3692,2000;963,4000;1093,2000;1189,3000;908,2000;513,2000;1758,1000;1939,3000;109,2000;474,7000;1076,0000;1506,9000;1046,5000;800,9000;319,7000;1491,3000;1153,2000;586,6000;583,0000;902,8000;354,0000;889,3000;627,3000;552,8000;1673,6000;250,5000;723,9000;2278,2000;1181,9000;842,4000;2417,6001;895,4000;872,1000;3102,2000;469,0000;981,8000;556,9000;414,1000;1055,1000;807,6000;98,7000;1156,3000;1724,3000;786,7000;629,9000;3538,7000;522,9000;1922,6000;1094,6000;1511,9000;408,4000;254,2000;998,0000;949,1000;446,0000;1011,8000;1383,8000;1632,3000;1148,9000;1264,3000;633,3000;1580,1000;557,5000;1701,4000;1201,4000;1253,5000;1006,1000;4518,1001;886,0000;539,2000
32394,0000;370,9000;1907,1000;1913,3000;716,6000;1312,9000;841,9000;891,1000;872,4000;672,8000;1048,1000;1099,5000;639,6000;1135,0000;1142,5000;1203,8000;1120,3000;3704,3000;966,5000;1096,4000;1189,3000;902,8000;510,8000;1758,1000;1934,5000;109,2000;466,9000;1068,7000;1524,6000;1049,4000;805,2000;327,7000;1480,7000;1141,5000;584,4000;586,2000;914,7000;360,6000;882,6000;632,8000;560,3000;1685,6000;252,6000;739,5000;2278,2000;1164,7000;852,1000;2417,6001;948,1000;879,7000;3074,8999;477,5000;973,4000;573,3000;410,3000;1095,2000;813,9000;97,5000;1136,1000;1724,3000;786,7000;639,4000;3521,3000;529,1000;1922,6000;1114,8000;1495,3000;401,3000;250,8000;998,0000;963,0000;446,0000;1040,7000;1357,0000;1620,1000;1144,1000;1264,3000;647,0000;1605,8000;557,6000;1772,3000;1214,2000;1230,1000;1014,0000;4528,7998;897,7000;555,3000
32395,0000;369,1000;1907,1000;1913,3000;716,6000;1252,9000;833,6000;909,8000;869,4000;688,7000;1040,9000;1076,6000;647,9000;1143,8000;1126,5000;1209,1000;1120,3000;3686,2000;963,4000;1096,4000;1168,9000;897,3000;508,3000;1741,8000;1929,6000;109,2000;466,9000;1072,3000;1524,6000;1072,0000;809,4000;328,1000;1478,0000;1141,5000;584,4000;602,0000;895,6000;357,3000;881,6000;610,7000;566,6000;1691,6000;254,7000;723,9000;2244,0000;1147,5000;837,5000;2362,3999;941,5000;899,7000;3074,8999;473,3000;979,0000;585,6000;407,8000;1100,5000;813,9000;97,5000;1115,8000;1740,7000;770,7000;650,9000;3498,0000;526,0000;1901,2000;1114,8000;1478,8000;396,6000;249,7000;998,0000;948,2000;450,4000;1011,8000;1337,0000;1632,3000;1115,1000;1253,4000;636,8000;1600,1000;546,2000;1743,9000;1233,3000;1230,1000;994,4000;4507,3999;915,3000;544,6000
32398,0000;369,1000;1920,1000;1913,3000;710,7000;1259,6000;841,9000;919,2000;866,3000;683,4000;1055,2000;1084,2000;659,8000;1148,1000;1126,5000;1182,8000;1114,6000;3692,2000;966,5000;1108,9000;1196,1000;930,0000;515,6000;1741,8000;1934,5000;109,2000;477,3000;1083,3000;1524,6000;1104,5000;800,9000;330,8000;1464,7000;1145,4000;588,9000;592,5000;875,4000;363,9000;896,1000;610,7000;577,9000;1685,6000;256,6000;727,0000;2235,5000;1159,0000;827,8000;2353,6001;948,1000;934,9000;3061,2000;481,8000;959,3000;589,7000;402,8000;1090,0000;788,5000;96,5000;1075,2000;1724,3000;786,7000;682,4000;3492,2000;522,9000;1927,9000;1104,7000;1445,8000;396,6000;250,8000;982,7000;953,1000;454,9000;1019,0000;1343,7000;1626,2000;1149,0000;1242,4000;650,4000;1597,2000;540,5000;1800,6000;1214,2000;1277,0000;1010,1000;4293,2998;909,4000;565,9000
32399,0000;372,7000;1920,1000;1924,4000;716,6000;1299,6000;850,1000;919,2000;866,3000;688,7000;1048,1000;1084,2000;651,4000;1148,1000;1138,5000;1209,1000;1114,6000;3692,2000;963,4000;1102,6000;1202,9000;951,7000;525,4000;1758,1000;1953,8000;109,2000;474,7000;1087,0000;1533,5000;1100,3000;805,2000;334,3000;1478,0000;1133,6000;600,3000;595,7000;881,4000;363,9000;905,7000;638,4000;577,9000;1679,6000;256,9000;761,4000;2261,3000;1170,5000;852,1000;2353,6001;961,2000;931,1000;3102,2000;490,3000;967,7000;585,6000;400,3000;1090,0000;794,8000;96,2000;1136,1000;1716,0000;770,7000;682,4000;3492,2000;522,9000;1927,9000;1135,1000;1470,5000;398,9000;252,3000;988,8000;941,2000;459,3000;1011,8000;1337,0000;1638,4000;1161,2000;1242,4000;640,2000;1611,5000;548,1000;1786,5000;1214,2000;1300,4000;1021,9000;4528,7998;897,7000;555,3000
32400,0000;370,3000;1939,5000;1891,2000;716,6000;1272,9000;841,9000;923,9000;863,3000;683,4000;1033,7000;1084,2000;643,0000;1152,5000;1142,5000;1198,6000;1126,1000;3655,8999;969,5000;1096,4000;1189,3000;946,3000;520,5000;1752,6000;1944,1000;109,2000;466,9000;1101,7000;1542,4000;1121,5000;805,2000;326,3000;1464,7000;1137,5000;593,5000;605,2000;883,7000;354,0000;925,0000;641,1000;589,9000;1667,7000;261,2000;764,5000;2321,3000;1153,3000;827,8000;2356,5000;974,4000;957,5000;3197,8999;503,1000;959,3000;581,5000;400,3000;1083,0000;801,2000;101,3000;1120,8000;1732,5000;757,8000;682,4000;3498,0000;529,1000;1922,6000;1125,0000;1470,5000;403,7000;252,7000;982,7000;949,1000;454,9000;1019,0000;1337,0000;1626,2000;1144,3000;1236,9000;640,2000;1602,9000;550,0000;1758,1000;1220,6000;1300,4000;1017,9000;4507,3999;909,4000;560,6000
32401,0000;370,3000;1939,5000;1891,2000;716,6000;1272,9000;841,9000;923,9000;863,3000;683,4000;1033,7000;1084,2000;643,0000;1152,5000;1142,5000;1198,6000;1126,1000;3655,8999;969,5000;1096,4000;1189,3000;946,3000;520,5000;1752,6000;1944,1000;109,2000;466,9000;1101,7000;1542,4000;1121,5000;805,2000;326,3000;1464,7000;1137,5000;593,5000;605,2000;883,7000;354,0000;925,0000;641,1000;589,9000;1667,7000;261,2000;764,5000;2321,3000;1153,3000;827,8000;2356,5000;974,4000;957,5000;3197,8999;503,1000;959,3000;581,5000;400,3000;1083,0000;801,2000;101,3000;1120,8000;1732,5000;757,8000;682,4000;3498,0000;529,1000;1922,6000;1125,0000;1470,5000;403,7000;252,7000;982,7000;949,1000;454,9000;1019,0000;1337,0000;1626,2000;1144,3000;1236,9000;640,2000;1602,9000;550,0000;1758,1000;1220,6000;1300,4000;1017,9000;4507,3999;909,4000;560,6000
32402,0000;369,7000;1933,1000;1880,1000;710,7000;1272,9000;841,9000;909,8000;866,3000;678,1000;1055,2000;1099,5000;624,9000;1148,1000;1134,5000;1177,6000;1143,3000;3674,1001;963,4000;1093,2000;1209,7000;973,5000;535,2000;1741,8000;1944,1000;109,2000;469,5000;1098,0000;1542,4000;1137,0000;796,6000;327,2000;1451,4000;1137,5000;602,6000;595,7000;893,3000;360,6000;953,9000;660,5000;599,3000;1685,6000;265,7000;789,4000;2321,3999;1170,5000;813,2000;2327,5000;994,2000;957,5000;3115,8999;524,4000;950,8000;573,3000;392,9000;1109,2000;794,8000;101,0000;1095,5000;1724,3000;761,0000;718,7000;3474,7000;526,0000;1922,6000;1145,2000;1445,8000;399,0000;257,9000;982,7000;954,1000;450,4000;1019,0000;1343,7000;1601,8000;1168,5000;1247,9000;629,9000;1608,7000;550,0000;1800,6000;1214,2000;1347,2000;1049,4000;4486,0000;915,3000;549,9000
32405,0000;366,1000;1926,6000;1858,0000;704,8000;1312,9000;841,9000;914,5000;866,3000;678,1000;1048,1000;1114,8000;603,9000;1161,3000;1134,5000;1167,0000;1126,1000;3662,0000;957,3000;1090,1000;1209,7000;978,9000;540,1000;1736,4000;1944,1000;109,2000;466,9000;1098,0000;1551,2000;1159,7000;788,1000;337,4000;1456,7000;1145,4000;600,3000;602,0000;893,3000;360,6000;963,5000;660,5000;611,9000;1691,6000;267,3000;789,4000;2244,3000;1181,9000;822,9000;2344,8999;994,2000;985,1000;3211,5000;515,9000;953,6000;593,8000;386,6000;1128,4000;807,6000;100,8000;1110,7000;1724,3000;751,4000;715,8000;3404,8999;519,8000;1917,2000;1165,5000;1429,2000;391,9000;260,6000;982,7000;964,0000;454,9000;1004,6000;1330,3000;1601,8000;1168,6000;1203,9000;633,3000;1591,5000;538,6000;1843,2000;1233,3000;1359,0000;1061,2000;4475,2998;897,7000;544,6000
32406,0000;359,5000;1907,1000;1846,9000;704,8000;1266,3000;825,4000;914,5000;854,3000;667,5000;1019,4000;1091,9000;597,0000;1196,4000;1126,5000;1130,2000;1120,3000;3655,8999;957,3000;1083,9000;1175,7000;951,7000;532,8000;1709,2000;1924,8000;109,2000;461,6000;1079,7000;1506,9000;1152,6000;771,1000;335,2000;1446,1000;1153,2000;593,5000;592,5000;893,3000;357,3000;939,4000;649,4000;591,8000;1691,6000;262,7000;777,0000;2244,3999;1147,5000;808,3000;2310,1001;967,8000;968,8000;3197,8999;507,4000;928,2000;606,1000;382,9000;1102,2000;788,5000;102,0000;1110,7000;1683,2000;735,4000;706,3000;3387,3999;516,7000;1909,2000;1125,0000;1412,7000;399,0000;255,3000;970,5000;949,1000;450,4000;990,1000;1343,7000;1571,4000;1127,5000;1214,9000;623,1000;1591,5000;523,5000;1814,8000;1284,5000;1312,1000;1037,6000;4400,3999;880,1000;544,6000
32407,0000;346,8000;1881,2000;1858,0000;704,8000;1266,3000;825,4000;914,5000;860,3000;667,5000;1033,7000;1084,2000;594,2000;1178,8000;1150,5000;1125,0000;1120,3000;3601,3999;948,1000;1071,4000;1168,9000;935,4000;525,4000;1730,9000;1948,9000;109,2000;451,2000;1061,3000;1498,1000;1186,5000;762,6000;337,9000;1422,1000;1153,2000;586,6000;589,3000;905,2000;357,3000;939,4000;638,4000;594,3000;1703,5000;262,7000;786,3000;2193,0000;1147,5000;798,6000;2298,3999;974,4000;990,1000;3143,2000;511,6000;908,5000;606,1000;377,9000;1116,2000;782,1000;94,2000;1136,1000;1683,2000;735,4000;687,2000;3329,2000;513,6000;1909,2000;1114,8000;1396,2000;382,4000;255,3000;970,5000;944,2000;459,3000;982,9000;1343,7000;1547,0000;1110,6000;1231,4000;629,9000;1588,7000;506,4000;1843,2000;1265,3000;1300,4000;1033,7000;4443,2002;868,4000;539,2000
32408,0000;339,6000;1861,7000;1824,8000;716,6000;1272,9000;818,8000;895,8000;860,3000;667,5000;1026,5000;1107,1000;587,2000;1165,7000;1134,5000;1119,7000;1126,1000;3607,5000;954,2000;1055,8000;1148,5000;919,1000;510,8000;1730,9000;1924,8000;109,2000;438,2000;1076,0000;1506,9000;1197,9000;771,1000;336,1000;1390,2000;1149,3000;582,1000;583,0000;912,3000;350,7000;939,4000;616,3000;584,8000;1691,6000;261,2000;777,0000;2270,2000;1130,3000;779,1000;2295,5000;974,4000;978,8000;3129,5000;507,4000;902,8000;602,0000;386,6000;1097,0000;782,1000;94,7000;1136,1000;1658,6000;735,4000;678,6000;3317,6001;513,6000;1946,6000;1104,7000;1379,7000;384,8000;251,9000;970,5000;924,4000;446,0000;975,7000;1337,0000;1534,8000;1084,0000;1214,9000;616,2000;1571,5000;502,6000;1857,4000;1271,7000;1300,4000;1021,9000;4368,2998;862,5000;539,2000
32409,0000;339,6000;1861,7000;1824,8000;716,6000;1272,9000;818,8000;895,8000;860,3000;667,5000;1026,5000;1107,1000;587,2000;1165,7000;1134,5000;1119,7000;1126,1000;3607,5000;954,2000;1055,8000;1148,5000;919,1000;510,8000;1730,9000;1924,8000;109,2000;438,2000;1076,0000;1506,9000;1197,9000;771,1000;336,1000;1390,2000;1149,3000;582,1000;583,0000;912,3000;350,7000;939,4000;616,3000;584,8000;1691,6000;261,2000;777,0000;2270,2000;1130,3000;779,1000;2295,5000;974,4000;978,8000;3129,5000;507,4000;902,8000;602,0000;386,6000;1097,0000;782,1000;94,7000;1136,1000;1658,6000;735,4000;678,6000;3317,6001;513,6000;1946,6000;1104,7000;1379,7000;384,8000;251,9000;970,5000;924,4000;446,0000;975,7000;1337,0000;1534,8000;1084,0000;1214,9000;616,2000;1571,5000;502,6000;1857,4000;1271,7000;1300,4000;1021,9000;4368,2998;862,5000;539,2000
32412,0000;337,8000;1822,8000;1824,8000;693,0000;1259,6000;815,5000;891,1000;860,3000;651,6000;1019,4000;1076,6000;593,5000;1170,1000;1146,5000;1067,2000;1103,1000;3571,2000;954,2000;1052,6000;1168,9000;897,3000;505,9000;1682,1000;1929,6000;109,2000;440,8000;1072,3000;1471,5000;1243,1000;775,3000;332,6000;1403,5000;1133,6000;566,1000;576,6000;908,7000;357,3000;929,8000;616,3000;585,5000;1709,5000;258,1000;786,3000;2270,3000;1130,3000;749,9000;2254,8000;974,4000;975,0000;3129,5000;486,1000;860,5000;602,0000;374,2000;1074,3000;769,4000;93,4000;1141,1000;1617,5000;735,4000;658,5000;3317,6001;516,7000;1935,9000;1114,8000;1346,6000;391,9000;247,1000;964,4000;929,4000;437,2000;961,2000;1323,6000;1528,8000;1081,6000;1236,9000;612,8000;1554,4000;496,9000;1814,8000;1278,1000;1300,4000;1014,0000;4282,6001;880,1000;539,2000
32413,0000;335,7000;1793,6000;1824,8000;695,0000;1212,9000;827,0000;900,4000;858,4000;667,5000;1019,4000;1084,2000;581,4000;1163,5000;1140,0000;1126,3000;1108,9000;3570,0000;940,1000;1043,3000;1185,2000;927,0000;509,8000;1684,1000;1915,2000;109,2000;440,8000;1092,5000;1466,2000;1301,8000;762,6000;343,2000;1412,0000;1157,1000;571,8000;576,6000;875,7000;355,2000;996,3000;650,5000;605,6000;1693,8000;256,9000;822,1000;2270,3000;1138,6000;819,5000;2266,5000;1041,9000;1015,8000;3093,3000;514,6000;933,7000;599,1000;374,7000;1087,4000;778,9000;93,8000;1148,1000;1596,0000;736,6000;685,3000;3282,6001;507,4000;1877,2000;1120,4000;1349,1000;391,9000;249,4000;953,3000;945,2000;441,4000;942,1000;1303,6000;1537,6000;1079,2000;1227,9000;619,6000;1624,4000;496,9000;1974,3000;1268,2000;1375,4000;1017,9000;4229,1001;877,0000;533,4000
32414,0000;335,1000;1793,6000;1780,6000;695,0000;1219,6000;827,8000;909,8000;876,6000;651,6000;1019,4000;1076,6000;579,3000;1163,5000;1152,1000;1173,9000;1091,6000;3551,8000;946,2000;1030,8000;1171,6000;916,1000;524,5000;1711,3000;1886,2000;109,2000;443,4000;1125,9000;1475,1000;1290,5000;749,8000;345,9000;1398,6000;1129,7000;569,5000;576,6000;884,1000;361,8000;986,6000;656,0000;618,2000;1699,8000;266,3000;834,6000;2261,7000;1155,9000;819,5000;2278,1001;1048,5000;1020,8000;3079,6001;527,5000;948,3000;599,1000;379,7000;1113,7000;766,2000;96,4000;1082,1000;1612,4000;730,1000;668,1000;3300,1001;519,8000;1887,8000;1120,4000;1332,5000;384,8000;249,4000;962,5000;930,4000;452,0000;963,8000;1323,6000;1531,5000;1081,6000;1233,4000;647,0000;1676,0000;502,6000;2002,7000;1261,8000;1351,9000;1025,8000;4271,8999;877,0000;560,6000
32415,0000;323,1000;1852,1000;1780,6000;706,9000;1199,6000;836,1000;900,4000;870,5000;646,3000;1019,4000;1076,6000;602,5000;1167,9000;1160,1000;1168,6000;1103,1000;3515,3999;952,3000;1033,9000;1158,0000;910,6000;526,9000;1733,0000;1871,8000;109,2000;435,6000;1088,8000;1475,1000;1283,4000;754,0000;348,6000;1382,6000;1121,8000;567,2000;579,8000;886,5000;368,4000;962,4000;661,5000;606,2000;1717,7000;266,6000;822,1000;2227,3999;1150,1000;809,7000;2266,5000;1028,7000;1010,8000;3093,3000;536,1000;951,2000;590,9000;386,0000;1087,4000;734,2000;93,8000;1137,9000;1628,9000;733,3000;672,9000;3276,8000;526,0000;1885,2000;1100,0000;1340,8000;384,8000;244,9000;983,9000;936,3000;456,5000;956,5000;1310,2000;1537,6000;1072,0000;1222,4000;643,6000;1644,5000;489,3000;1960,1000;1261,8000;1304,8000;1033,7000;4239,7998;865,2000;565,9000
32416,0000;319,4000;1917,1000;1824,8000;706,9000;1246,3000;869,2000;900,4000;882,6000;656,9000;1033,7000;1053,7000;606,0000;1167,9000;1176,1000;1216,2000;1103,1000;3570,0000;952,3000;1049,5000;1178,4000;910,6000;531,8000;1738,5000;1871,8000;109,2000;435,6000;1096,2000;1510,7000;1283,4000;766,8000;357,1000;1366,5000;1125,8000;567,2000;583,0000;881,7000;375,1000;986,6000;661,5000;617,6000;1723,7000;269,8000;822,1000;2210,3000;1127,1000;858,8000;2283,8999;1035,3000;1010,8000;3093,3000;540,4000;954,1000;595,0000;388,5000;1099,7000;759,8000;95,1000;1137,9000;1628,9000;746,2000;682,4000;3335,0000;526,0000;1949,3000;1120,4000;1324,3000;389,5000;244,1000;986,9000;937,3000;474,2000;963,8000;1330,3000;1543,7000;1072,0000;1261,0000;650,4000;1670,3000;493,1000;1960,1000;1274,6000;1316,6000;1025,8000;4261,2002;853,5000;560,6000
32419,0000;310,4000;1806,6000;1813,8000;712,8000;1232,9000;844,4000;900,4000;885,6000;656,9000;990,6000;1053,7000;588,4000;1189,8000;1176,1000;1158,0000;1080,1000;3521,5000;955,4000;1018,3000;1130,7000;877,9000;519,6000;1754,8000;1857,3000;109,2000;433,0000;1096,2000;1501,8000;1260,7000;754,0000;360,2000;1358,5000;1125,8000;553,5000;583,0000;882,9000;365,1000;963,4000;633,8000;626,4000;1723,7000;276,1000;809,6000;2150,3000;1115,6000;809,7000;2278,1001;1015,5000;988,1000;3148,1001;531,8000;939,5000;611,4000;394,8000;1104,9000;734,2000;93,8000;1137,9000;1612,4000;726,9000;663,3000;3317,6001;519,8000;1895,8000;1100,0000;1291,2000;368,2000;240,4000;990,0000;937,3000;460,9000;971,0000;1337,0000;1537,6000;1040,5000;1238,9000;650,4000;1667,4000;470,4000;1874,9000;1293,8000;1281,3000;1006,1000;4271,8999;853,5000;544,6000
32420,0000;301,3000;1813,1000;1813,8000;712,8000;1232,9000;827,8000;900,4000;891,7000;646,3000;983,5000;1061,3000;582,1000;1185,4000;1176,1000;1142,2000;1039,9000;3376,0000;949,3000;1002,7000;1110,3000;883,4000;512,2000;1743,9000;1838,0000;109,2000;425,1000;1185,1000;1484,0000;1283,4000;754,0000;366,0000;1339,8000;1106,2000;558,1000;579,8000;869,7000;381,7000;986,6000;653,2000;637,1000;1699,8000;285,6000;843,9000;2150,3000;1104,1000;809,7000;2257,7000;1035,3000;1013,3000;3134,3999;527,5000;957,1000;607,3000;394,8000;1225,9000;715,1000;90,8000;1107,5000;1604,2000;723,7000;660,4000;3311,7000;513,6000;1869,1000;1079,7000;1274,6000;365,8000;234,8000;993,0000;934,3000;474,2000;956,5000;1303,6000;1531,5000;1040,5000;1211,4000;647,0000;1750,6000;457,1000;1988,5000;1287,4000;1281,3000;998,3000;4175,5000;859,4000;544,6000
32421,0000;287,4000;1884,6000;1813,8000;706,9000;1219,6000;823,7000;900,4000;885,6000;656,9000;983,5000;1046,0000;582,1000;1176,7000;1176,1000;1131,6000;1057,1000;3339,6001;946,2000;987,0000;1062,6000;850,6000;495,1000;1743,9000;1784,9000;109,2000;417,3000;1185,1000;1457,3000;1283,4000;749,8000;360,2000;1315,7000;1106,2000;537,5000;564,0000;838,6000;381,7000;950,8000;653,2000;618,2000;1717,7000;282,4000;834,6000;2098,8999;1063,9000;814,6000;2251,8999;1015,5000;986,9000;3107,0000;531,8000;948,3000;611,4000;388,5000;1311,9000;727,9000;90,3000;1117,6000;1628,9000;730,1000;657,6000;3300,1001;516,7000;1869,1000;1049,1000;1241,5000;368,2000;229,1000;1002,2000;929,4000;478,6000;934,8000;1296,9000;1525,4000;994,5000;1211,4000;650,4000;1742,0000;445,7000;1974,3000;1274,6000;1222,5000;982,6000;4154,1001;835,8000;555,3000
32422,0000;291,1000;1852,1000;1880,1000;701,0000;1219,6000;817,1000;891,1000;882,6000;656,9000;940,4000;1023,1000;571,6000;1172,3000;1164,1000;1115,7000;1051,4000;3327,5000;961,5000;968,3000;1035,4000;839,7000;482,8000;1738,5000;1775,3000;109,2000;404,3000;1199,9000;1439,6000;1247,9000;745,5000;348,1000;1310,4000;1059,1000;530,6000;538,6000;832,6000;361,8000;918,9000;653,2000;605,0000;1735,7000;277,7000;825,2000;2056,1001;1058,1000;809,7000;2164,8000;976,0000;957,9000;3052,3000;518,9000;936,6000;615,5000;388,5000;1254,0000;715,1000;84,9000;1137,9000;1579,5000;726,9000;641,4000;3276,8000;513,6000;1866,5000;1038,9000;1208,4000;363,4000;226,1000;1005,3000;914,5000;465,3000;942,1000;1270,1000;1494,9000;1004,2000;1211,4000;643,6000;1742,0000;417,3000;1917,5000;1261,8000;1175,5000;970,8000;4068,5000;829,9000;555,3000
32423,0000;292,9000;1897,6000;1913,3000;701,0000;1186,3000;822,9000;891,1000;876,6000;646,3000;969,1000;1015,5000;568,8000;1176,7000;1156,1000;1099,9000;1057,1000;3394,2000;949,3000;999,5000;1055,8000;845,2000;492,6000;1733,0000;1760,8000;109,2000;412,1000;1222,1000;1430,7000;1260,7000;754,0000;357,1000;1337,1000;1059,1000;546,6000;541,8000;837,4000;375,1000;938,3000;647,7000;615,1000;1735,7000;277,0000;831,4000;2013,3000;1086,9000;790,1000;2159,0000;976,0000;964,2000;3038,6001;527,5000;933,7000;615,5000;384,7000;1297,8000;721,5000;84,9000;1117,6000;1596,0000;723,7000;644,2000;3259,3999;526,0000;1815,7000;1038,9000;1258,1000;368,2000;234,4000;986,9000;915,5000;469,8000;905,8000;1243,4000;1513,2000;1023,6000;1200,4000;636,8000;1759,3000;424,9000;1931,7000;1268,2000;1234,3000;982,6000;4014,8999;841,7000;544,6000
